"Food_Name","Food_Brand","Food_Amount","Food_Unit","Calories","Fat","Fiber","Carbs","Sodium","Protein","LogDate","Date"
"Eierschwammerlsauce","Selbstgemacht",100,"gram",84,5.9,0,5.7,0,1.9,"2020-08-14",2020-08-14
"Petersilkartoffel","Hausgemacht",100,"gram",170,8.8,0,18.4,0,2.4,"2020-08-14",2020-08-14
"Sachertorte","Coppenrath & Wiese",100,"gram",375,15.4,0,51.5,0,5.4,"2020-08-14",2020-08-14
"Beiried Rind","",135,"gram",196,9.45,0,0,0,27.67,"2020-08-14",2020-08-14
"Sprühsahne (Schlagobers) 15% Fett","",25,"gram",51,3.8,0,3.13,0,0.68,"2020-08-14",2020-08-14
"Unsere Besten Brötchen","Sinnack",60,"gram",154,1.38,0,28.92,0,5.58,"2020-08-14",2020-08-14
"Faschiertes","New Lifestyle",100,"gram",134,6,0,0,0,20,"2020-08-14",2020-08-14
"Faschiertes","New Lifestyle",100,"gram",134,6,0,0,0,20,"2020-08-14",2020-08-14
"Chili Con Carne","Chilli Con Carne",100,"gram",125,3.3,0,9,0,1,"2020-08-14",2020-08-14
"Marmelade Erdbeere kalorienreduziert","Darbo",40,"gram",32,0,0,9.6,0,0.2,"2020-08-14",2020-08-14
"Fastenbutter","NÖM",20,"gram",78,8,0,0.6,0,0.8,"2020-08-14",2020-08-14
"Dinkelbrötchen","",60,"gram",136,2.04,0,22.8,0,6,"2020-08-14",2020-08-14
"Dinkelbrötchen","",60,"gram",136,2.04,0,22.8,0,6,"2020-08-14",2020-08-14
"Mini Bourbon Vanille Eis","Clever",32,"gram",111,7.04,0,10.24,0,1.47,"2020-08-13",2020-08-13
"Topfengolatsche","Hofer Backbox",80,"gram",283,16,0,25.6,0,8,"2020-08-13",2020-08-13
"Dinkelbrötchen","",60,"gram",136,2.04,0,22.8,0,6,"2020-08-13",2020-08-13
"Cocktailtomaten","",100,"gram",21,0.3,0,3.5,0,1,"2020-08-13",2020-08-13
"Fitline Frischkäse 0,2% Fett","Exquisa",20,"gram",12,0.04,0,0.7,0,2,"2020-08-13",2020-08-13
"Tzatziki","Greco",70,"gram",92,7.07,0,3.15,0,3.78,"2020-08-13",2020-08-13
"Putenfarmerschinken","Billa",50,"gram",50,1,0,3.2,0,7,"2020-08-13",2020-08-13
"Rote Paprika, frisch","",150,"gram",65,0.75,0,9.6,0,1.95,"2020-08-13",2020-08-13
"Salatgurke (ohne Schale), frisch","",590,"gram",71,0.94,0,12.74,0,3.48,"2020-08-13",2020-08-13
"Zuchini","Gemüse",200,"gram",34,0.6,0,6.2,0,2.4,"2020-08-13",2020-08-13
"Kokosöl","Alnatura",10,"liter",83,9.2,0,0.05,0,0.05,"2020-08-13",2020-08-13
"Mozzarella gerieben","Milfina (Hofer)",50,"gram",146,11.5,0,0.5,0,10,"2020-08-13",2020-08-13
"Bolognese Sauce","Eigene Herstellung",150,"gram",207,14.7,0,5.4,0,13.05,"2020-08-13",2020-08-13
"Champignons (Pilze), gebraten","",60,"gram",21,0.22,0,0.5,0,3.46,"2020-08-13",2020-08-13
"Marmelade Erdbeere kalorienreduziert","Darbo",40,"gram",32,0,0,9.6,0,0.2,"2020-08-13",2020-08-13
"Dinkelbrötchen","",60,"gram",136,2.04,0,22.8,0,6,"2020-08-13",2020-08-13
"Dinkelbrötchen","",60,"gram",136,2.04,0,22.8,0,6,"2020-08-13",2020-08-13
"Fastenbutter","NÖM",20,"gram",78,8,0,0.6,0,0.8,"2020-08-13",2020-08-13
"Apfel (mit Schale), frisch","",130,"gram",85,0.06,0,18.66,0,0.44,"2020-08-12",2020-08-12
"Mini Bourbon Vanille Eis","Clever",32,"gram",111,7.04,0,10.24,0,1.47,"2020-08-12",2020-08-12
"Fitline Frischkäse 0,2% Fett","Exquisa",20,"gram",12,0.04,0,0.7,0,2,"2020-08-12",2020-08-12
"Tzatziki","Greco",70,"gram",92,7.07,0,3.15,0,3.78,"2020-08-12",2020-08-12
"Cocktailtomaten","",100,"gram",21,0.3,0,3.5,0,1,"2020-08-12",2020-08-12
"Rote Paprika, frisch","",150,"gram",65,0.75,0,9.6,0,1.95,"2020-08-12",2020-08-12
"Dinkelbrötchen","",60,"gram",136,2.04,0,22.8,0,6,"2020-08-12",2020-08-12
"Putenfarmerschinken","Billa",50,"gram",50,1,0,3.2,0,7,"2020-08-12",2020-08-12
"Salatgurke (ohne Schale), frisch","",590,"gram",71,0.94,0,12.74,0,3.48,"2020-08-12",2020-08-12
"Mais, Konserve","",90,"gram",73,1.05,0,11.37,0,2.81,"2020-08-12",2020-08-12
"Hühnerfilet","Landgut",100,"gram",101,1,0,0,0,23,"2020-08-12",2020-08-12
"Salatgurke (ohne Schale), frisch","",100,"gram",12,0.16,0,2.16,0,0.59,"2020-08-12",2020-08-12
"Riesengarnelen Thai-Curry","Almare Seafood (Aldi)",50,"gram",37,0.9,0,1.1,0,6,"2020-08-12",2020-08-12
"Dinkelbrötchen","",60,"gram",136,2.04,0,22.8,0,6,"2020-08-12",2020-08-12
"Kokosöl","Alnatura",10,"liter",83,9.2,0,0.05,0,0.05,"2020-08-12",2020-08-12
"Venezia salat","Simply good",100,"gram",26,0.5,0,3,0,0,"2020-08-12",2020-08-12
"Eisbergsalat","Salat",100,"gram",14,0.1,0,3,0,0,"2020-08-12",2020-08-12
"Rote Paprika, frisch","",18.75,"gram",8,0.09,0,1.2,0,0.24,"2020-08-12",2020-08-12
"Zuchini","Gemüse",135,"gram",23,0.41,0,4.18,0,1.62,"2020-08-12",2020-08-12
"Champignons (Pilze), gebraten","",60,"gram",21,0.22,0,0.5,0,3.46,"2020-08-12",2020-08-12
"Erdnussöl","Merkur Markt",0,"liter",41,4.6,0,0,0,0,"2020-08-12",2020-08-12
"Fastenbutter","NÖM",20,"gram",78,8,0,0.6,0,0.8,"2020-08-12",2020-08-12
"Dinkelbrötchen","",60,"gram",136,2.04,0,22.8,0,6,"2020-08-12",2020-08-12
"Dinkelbrötchen","",60,"gram",136,2.04,0,22.8,0,6,"2020-08-12",2020-08-12
"Marmelade Erdbeere kalorienreduziert","Darbo",40,"gram",32,0,0,9.6,0,0.2,"2020-08-12",2020-08-12
"Maxi Bourbon Vanille","Clever",80,"gram",248,15.2,0,23.2,0,3.36,"2020-08-11",2020-08-11
"Fitline Frischkäse 0,2% Fett","Exquisa",20,"gram",12,0.04,0,0.7,0,2,"2020-08-11",2020-08-11
"Putenfarmerschinken","Billa",50,"gram",50,1,0,3.2,0,7,"2020-08-11",2020-08-11
"Rote Paprika, frisch","",150,"gram",65,0.75,0,9.6,0,1.95,"2020-08-11",2020-08-11
"Tzatziki","Greco",70,"gram",92,7.07,0,3.15,0,3.78,"2020-08-11",2020-08-11
"Cocktailtomaten","",100,"gram",21,0.3,0,3.5,0,1,"2020-08-11",2020-08-11
"Salatgurke (ohne Schale), frisch","",590,"gram",71,0.94,0,12.74,0,3.48,"2020-08-11",2020-08-11
"Dinkelbrötchen","",60,"gram",136,2.04,0,22.8,0,6,"2020-08-11",2020-08-11
"Zuchini","Gemüse",200,"gram",34,0.6,0,6.2,0,2.4,"2020-08-11",2020-08-11
"Kokosöl","Alnatura",10,"liter",83,9.2,0,0.05,0,0.05,"2020-08-11",2020-08-11
"Riesengarnelen Thai-Curry","Almare Seafood (Aldi)",200,"gram",146,3.6,0,4.4,0,24,"2020-08-11",2020-08-11
"Champignons (Pilze), gebraten","",60,"gram",21,0.22,0,0.5,0,3.46,"2020-08-11",2020-08-11
"Jasminreis gekocht","Selbstgemacht",150,"gram",167,0.29,0,37.23,0,3.53,"2020-08-11",2020-08-11
"Marmelade Erdbeere kalorienreduziert","Darbo",40,"gram",32,0,0,9.6,0,0.2,"2020-08-11",2020-08-11
"Dinkelbrötchen","",60,"gram",136,2.04,0,22.8,0,6,"2020-08-11",2020-08-11
"Fastenbutter","NÖM",20,"gram",78,8,0,0.6,0,0.8,"2020-08-11",2020-08-11
"Dinkelbrötchen","",60,"gram",136,2.04,0,22.8,0,6,"2020-08-11",2020-08-11
"Zitronensaft, frisch gepresst","",10,"liter",2,0.03,0,0.23,0,0.04,"2020-08-10",2020-08-10
"Maxi Bourbon Vanille","Clever",80,"gram",248,15.2,0,23.2,0,3.36,"2020-08-10",2020-08-10
"Fitline Frischkäse 0,2% Fett","Exquisa",20,"gram",12,0.04,0,0.7,0,2,"2020-08-10",2020-08-10
"Rote Paprika, frisch","",150,"gram",65,0.75,0,9.6,0,1.95,"2020-08-10",2020-08-10
"Cocktailtomaten","",100,"gram",21,0.3,0,3.5,0,1,"2020-08-10",2020-08-10
"Salatgurke (ohne Schale), frisch","",590,"gram",71,0.94,0,12.74,0,3.48,"2020-08-10",2020-08-10
"Dinkelbrötchen","",60,"gram",136,2.04,0,22.8,0,6,"2020-08-10",2020-08-10
"Tzatziki","Greco",70,"gram",92,7.07,0,3.15,0,3.78,"2020-08-10",2020-08-10
"Putenfarmerschinken","Billa",50,"gram",50,1,0,3.2,0,7,"2020-08-10",2020-08-10
"Broccoligratin","*bofrost",120,"gram",152,9.5,0,9.8,0,5.9,"2020-08-10",2020-08-10
"Jasminreis gekocht","Selbstgemacht",150,"gram",167,0.29,0,37.23,0,3.53,"2020-08-10",2020-08-10
"Cocktailtomaten","",200,"gram",38,0.4,0,6,0,2,"2020-08-10",2020-08-10
"Kokosöl","Alnatura",10,"liter",83,9.2,0,0.05,0,0.05,"2020-08-10",2020-08-10
"Hühnerfilet","Landgut",100,"gram",101,1,0,0,0,23,"2020-08-10",2020-08-10
"Fastenbutter","NÖM",20,"gram",78,8,0,0.6,0,0.8,"2020-08-10",2020-08-10
"Marmelade Erdbeere kalorienreduziert","Darbo",40,"gram",32,0,0,9.6,0,0.2,"2020-08-10",2020-08-10
"Dinkelbrötchen","",60,"gram",136,2.04,0,22.8,0,6,"2020-08-10",2020-08-10
"Dinkelbrötchen","",60,"gram",136,2.04,0,22.8,0,6,"2020-08-10",2020-08-10
"Eiskugel Cookies","Eisdiele",100,"gram",225,10,0,24.63,0,2.25,"2020-08-09",2020-08-09
"Eiswaffel","Eisdiele",25,"gram",114,5.15,0,15.15,0,1.63,"2020-08-09",2020-08-09
"Schokoladeneis","Eisdiele",50,"gram",96,4.8,0,10.85,0,2.2,"2020-08-09",2020-08-09
"Mini Bourbon Vanille Eis","Clever",32,"gram",111,7.04,0,10.24,0,1.47,"2020-08-09",2020-08-09
"Eiswaffel","Eisdiele",25,"gram",114,5.15,0,15.15,0,1.63,"2020-08-09",2020-08-09
"Cocktailtomaten","",100,"gram",21,0.3,0,3.5,0,1,"2020-08-09",2020-08-09
"Tzatziki","Greco",70,"gram",92,7.07,0,3.15,0,3.78,"2020-08-09",2020-08-09
"Putenfarmerschinken","Billa",50,"gram",50,1,0,3.2,0,7,"2020-08-09",2020-08-09
"Dinkelbrötchen","",60,"gram",136,2.04,0,22.8,0,6,"2020-08-09",2020-08-09
"Salatgurke (ohne Schale), frisch","",590,"gram",71,0.94,0,12.74,0,3.48,"2020-08-09",2020-08-09
"Rote Paprika, frisch","",150,"gram",65,0.75,0,9.6,0,1.95,"2020-08-09",2020-08-09
"Fitline Frischkäse 0,2% Fett","Exquisa",20,"gram",12,0.04,0,0.7,0,2,"2020-08-09",2020-08-09
"Jasminreis gekocht","Selbstgemacht",150,"gram",167,0.29,0,37.23,0,3.53,"2020-08-09",2020-08-09
"Hühnerfleisch Chop Suey","China Restaurant",290,"gram",235,11.6,0,17.4,0,14.5,"2020-08-09",2020-08-09
"Gebratene Nudeln mit Hühnchenfleisch","",262.5,"gram",475,10.5,0,52.5,0,26.25,"2020-08-09",2020-08-09
"Marmelade Erdbeere kalorienreduziert","Darbo",40,"gram",32,0,0,9.6,0,0.2,"2020-08-09",2020-08-09
"Dinkelbrötchen","",60,"gram",136,2.04,0,22.8,0,6,"2020-08-09",2020-08-09
"Fastenbutter","NÖM",20,"gram",78,8,0,0.6,0,0.8,"2020-08-09",2020-08-09
"Dinkelbrötchen","",60,"gram",136,2.04,0,22.8,0,6,"2020-08-09",2020-08-09
"Mini Bourbon Vanille Eis","Clever",32,"gram",111,7.04,0,10.24,0,1.47,"2020-07-30",2020-07-30
"Kugel Eis Eisdiele","",75,"gram",61,3.75,0,9.9,0,1.73,"2020-07-30",2020-07-30
"Mini Bourbon Vanille Eis","Clever",32,"gram",111,7.04,0,10.24,0,1.47,"2020-07-30",2020-07-30
"Mini Bourbon Vanille Eis","Clever",32,"gram",111,7.04,0,10.24,0,1.47,"2020-07-30",2020-07-30
"Kugel Eis Eisdiele","",75,"gram",61,3.75,0,9.9,0,1.73,"2020-07-30",2020-07-30
"Kugel Eis Eisdiele","",75,"gram",61,3.75,0,9.9,0,1.73,"2020-07-30",2020-07-30
"Mini Bourbon Vanille Eis","Clever",32,"gram",111,7.04,0,10.24,0,1.47,"2020-07-30",2020-07-30
"Cocktailtomaten","",100,"gram",21,0.3,0,3.5,0,1,"2020-07-30",2020-07-30
"Rote Paprika, frisch","",150,"gram",65,0.75,0,9.6,0,1.95,"2020-07-30",2020-07-30
"Putenfarmerschinken","Billa",50,"gram",50,1,0,3.2,0,7,"2020-07-30",2020-07-30
"Tzatziki","Greco",70,"gram",92,7.07,0,3.15,0,3.78,"2020-07-30",2020-07-30
"Dinkelbrötchen","",60,"gram",136,2.04,0,22.8,0,6,"2020-07-30",2020-07-30
"Salatgurke (ohne Schale), frisch","",590,"gram",71,0.94,0,12.74,0,3.48,"2020-07-30",2020-07-30
"Mini Bourbon Vanille Eis","Clever",32,"gram",111,7.04,0,10.24,0,1.47,"2020-07-30",2020-07-30
"Fitline Frischkäse 0,2% Fett","Exquisa",20,"gram",12,0.04,0,0.7,0,2,"2020-07-30",2020-07-30
"Knoblauchöl","Kunella Feinkost",10,"liter",82,9.1,0,0,0,0,"2020-07-30",2020-07-30
"Kaisergemüse","Clever",200,"gram",80,1.4,0,8.4,0,5.6,"2020-07-30",2020-07-30
"Hühnerfilet","Landgut",100,"gram",101,1,0,0,0,23,"2020-07-30",2020-07-30
"Kartoffeln (ohne Schale), gekocht","",246,"gram",221,0.05,0,46.62,0,4.92,"2020-07-30",2020-07-30
"Dinkelbrötchen","",60,"gram",136,2.04,0,22.8,0,6,"2020-07-30",2020-07-30
"Marmelade Erdbeere kalorienreduziert","Darbo",40,"gram",32,0,0,9.6,0,0.2,"2020-07-30",2020-07-30
"Fastenbutter","NÖM",20,"gram",78,8,0,0.6,0,0.8,"2020-07-30",2020-07-30
"Dinkelbrötchen","",60,"gram",136,2.04,0,22.8,0,6,"2020-07-30",2020-07-30
"Mini Bourbon Vanille Eis","Clever",32,"gram",111,7.04,0,10.24,0,1.47,"2020-07-29",2020-07-29
"Familien Bananenschnitte","Merkur Backshop",200,"gram",548,28,0,62,0,6.8,"2020-07-29",2020-07-29
"Mini Bourbon Vanille Eis","Clever",64,"gram",221,14.08,0,20.48,0,2.94,"2020-07-29",2020-07-29
"Putenfarmerschinken","Billa",50,"gram",50,1,0,3.2,0,7,"2020-07-29",2020-07-29
"Rote Paprika, frisch","",150,"gram",65,0.75,0,9.6,0,1.95,"2020-07-29",2020-07-29
"Fitline Frischkäse 0,2% Fett","Exquisa",20,"gram",12,0.04,0,0.7,0,2,"2020-07-29",2020-07-29
"Tzatziki","Greco",70,"gram",92,7.07,0,3.15,0,3.78,"2020-07-29",2020-07-29
"Salatgurke (ohne Schale), frisch","",590,"gram",71,0.94,0,12.74,0,3.48,"2020-07-29",2020-07-29
"Cocktailtomaten","",100,"gram",21,0.3,0,3.5,0,1,"2020-07-29",2020-07-29
"Dinkelbrötchen","",60,"gram",136,2.04,0,22.8,0,6,"2020-07-29",2020-07-29
"Putenfrankfurter","Hofstädter",120,"gram",223,16.8,0,0,0,18,"2020-07-29",2020-07-29
"Marchfelder Rahmfisolen mit Mini Rösti","Iglo",212,"gram",229,11.13,0,25.44,0,4.88,"2020-07-29",2020-07-29
"Kartoffeln (ohne Schale), gekocht","",210,"gram",189,0.04,0,39.79,0,4.2,"2020-07-29",2020-07-29
"Dinkelbrötchen","",60,"gram",136,2.04,0,22.8,0,6,"2020-07-29",2020-07-29
"Dinkelbrötchen","",60,"gram",136,2.04,0,22.8,0,6,"2020-07-29",2020-07-29
"Marmelade Erdbeere kalorienreduziert","Darbo",40,"gram",32,0,0,9.6,0,0.2,"2020-07-29",2020-07-29
"Fastenbutter","NÖM",20,"gram",78,8,0,0.6,0,0.8,"2020-07-29",2020-07-29
"Mini Bourbon Vanille Eis","Clever",32,"gram",111,7.04,0,10.24,0,1.47,"2020-07-28",2020-07-28
"Rote Paprika, frisch","",150,"gram",65,0.75,0,9.6,0,1.95,"2020-07-28",2020-07-28
"Dinkelbrötchen","",60,"gram",136,2.04,0,22.8,0,6,"2020-07-28",2020-07-28
"Putenfarmerschinken","Billa",50,"gram",50,1,0,3.2,0,7,"2020-07-28",2020-07-28
"Fitline Frischkäse 0,2% Fett","Exquisa",20,"gram",12,0.04,0,0.7,0,2,"2020-07-28",2020-07-28
"Cocktailtomaten","",100,"gram",21,0.3,0,3.5,0,1,"2020-07-28",2020-07-28
"Tzatziki","Greco",70,"gram",92,7.07,0,3.15,0,3.78,"2020-07-28",2020-07-28
"Salatgurke (ohne Schale), frisch","",590,"gram",71,0.94,0,12.74,0,3.48,"2020-07-28",2020-07-28
"Eisbergsalat","Salat",100,"gram",14,0.1,0,3,0,0,"2020-07-28",2020-07-28
"Zuchini","Gemüse",200,"gram",34,0.6,0,6.2,0,2.4,"2020-07-28",2020-07-28
"Salatgurke (ohne Schale), frisch","",590,"gram",71,0.94,0,12.74,0,3.48,"2020-07-28",2020-07-28
"Dinkelbrötchen","",60,"gram",136,2.04,0,22.8,0,6,"2020-07-28",2020-07-28
"Mais, Konserve","",90,"gram",73,1.05,0,11.37,0,2.81,"2020-07-28",2020-07-28
"Rote Paprika, frisch","",18.75,"gram",8,0.09,0,1.2,0,0.24,"2020-07-28",2020-07-28
"Venezia salat","Simply good",100,"gram",26,0.5,0,3,0,0,"2020-07-28",2020-07-28
"Riesengarnelen Thai-Curry","Almare Seafood (Aldi)",165,"gram",120,2.97,0,3.63,0,19.8,"2020-07-28",2020-07-28
"Fastenbutter","NÖM",20,"gram",78,8,0,0.6,0,0.8,"2020-07-28",2020-07-28
"Dinkelbrötchen","",60,"gram",136,2.04,0,22.8,0,6,"2020-07-28",2020-07-28
"Dinkelbrötchen","",60,"gram",136,2.04,0,22.8,0,6,"2020-07-28",2020-07-28
"Marmelade Erdbeere kalorienreduziert","Darbo",40,"gram",32,0,0,9.6,0,0.2,"2020-07-28",2020-07-28
"Mini Bourbon Vanille Eis","Clever",32,"gram",111,7.04,0,10.24,0,1.47,"2020-07-27",2020-07-27
"Fitline Frischkäse 0,2% Fett","Exquisa",20,"gram",12,0.04,0,0.7,0,2,"2020-07-27",2020-07-27
"Dinkelbrötchen","",60,"gram",136,2.04,0,22.8,0,6,"2020-07-27",2020-07-27
"Rote Paprika, frisch","",150,"gram",65,0.75,0,9.6,0,1.95,"2020-07-27",2020-07-27
"Tzatziki","Greco",70,"gram",92,7.07,0,3.15,0,3.78,"2020-07-27",2020-07-27
"Salatgurke (ohne Schale), frisch","",590,"gram",71,0.94,0,12.74,0,3.48,"2020-07-27",2020-07-27
"Cocktailtomaten","",100,"gram",21,0.3,0,3.5,0,1,"2020-07-27",2020-07-27
"Putenfarmerschinken","Billa",50,"gram",50,1,0,3.2,0,7,"2020-07-27",2020-07-27
"Zuchini","Gemüse",250,"gram",43,0.75,0,7.75,0,3,"2020-07-27",2020-07-27
"Kokosöl","Alnatura",10,"liter",83,9.2,0,0.05,0,0.05,"2020-07-27",2020-07-27
"Bolognese Sauce","Eigene Herstellung",150,"gram",207,14.7,0,5.4,0,13.05,"2020-07-27",2020-07-27
"Champions, braun","",100,"gram",15,0.2,0,0.5,0,2.7,"2020-07-27",2020-07-27
"Mozzarella gerieben","Milfina (Hofer)",50,"gram",146,11.5,0,0.5,0,10,"2020-07-27",2020-07-27
"Marmelade Erdbeere kalorienreduziert","Darbo",40,"gram",32,0,0,9.6,0,0.2,"2020-07-27",2020-07-27
"Weizenbrötchen (Semmel)","",120,"gram",349,2.17,0,67.03,0,12.11,"2020-07-27",2020-07-27
"Fastenbutter","NÖM",20,"gram",78,8,0,0.6,0,0.8,"2020-07-27",2020-07-27
"Mini Bourbon Vanille Eis","Clever",32,"gram",111,7.04,0,10.24,0,1.47,"2020-07-26",2020-07-26
"Patros","Feta Light",43,"gram",94,6.45,0,0.43,0,8.6,"2020-07-26",2020-07-26
"Tzatziki","Greco",70,"gram",92,7.07,0,3.15,0,3.78,"2020-07-26",2020-07-26
"Erdnussöl","Merkur Markt",0,"liter",41,4.6,0,0,0,0,"2020-07-26",2020-07-26
"Salatgurke (ohne Schale), frisch","",590,"gram",71,0.94,0,12.74,0,3.48,"2020-07-26",2020-07-26
"Wassermelone, frisch","",219,"gram",81,0.44,0,18.16,0,1.31,"2020-07-26",2020-07-26
"Cocktailtomaten","",100,"gram",21,0.3,0,3.5,0,1,"2020-07-26",2020-07-26
"Jungzwiebel","Hofer",12,"gram",3,0.06,0,0.36,0,0.24,"2020-07-26",2020-07-26
"Rote Paprika, frisch","",150,"gram",65,0.75,0,9.6,0,1.95,"2020-07-26",2020-07-26
"Zuchini","Gemüse",200,"gram",34,0.6,0,6.2,0,2.4,"2020-07-26",2020-07-26
"Salatgurke (ohne Schale), frisch","",590,"gram",71,0.94,0,12.74,0,3.48,"2020-07-26",2020-07-26
"Dinkelbrötchen","",60,"gram",136,2.04,0,22.8,0,6,"2020-07-26",2020-07-26
"Eisbergsalat","Salat",100,"gram",14,0.1,0,3,0,0,"2020-07-26",2020-07-26
"Mais, Konserve","",90,"gram",73,1.05,0,11.37,0,2.81,"2020-07-26",2020-07-26
"Venezia salat","Simply good",100,"gram",26,0.5,0,3,0,0,"2020-07-26",2020-07-26
"Rote Paprika, frisch","",18.75,"gram",8,0.09,0,1.2,0,0.24,"2020-07-26",2020-07-26
"Hühnerfilet","Landgut",100,"gram",101,1,0,0,0,23,"2020-07-26",2020-07-26
"Champignons (Pilze), gebraten","",60,"gram",21,0.22,0,0.5,0,3.46,"2020-07-26",2020-07-26
"Kokosöl","Alnatura",10,"liter",83,9.2,0,0.05,0,0.05,"2020-07-26",2020-07-26
"Fastenbutter","NÖM",20,"gram",78,8,0,0.6,0,0.8,"2020-07-26",2020-07-26
"Marmelade Erdbeere kalorienreduziert","Darbo",40,"gram",32,0,0,9.6,0,0.2,"2020-07-26",2020-07-26
"Dinkelbrötchen","",60,"gram",136,2.04,0,22.8,0,6,"2020-07-26",2020-07-26
"Dinkelbrötchen","",60,"gram",136,2.04,0,22.8,0,6,"2020-07-26",2020-07-26
"Mini Bourbon Vanille Eis","Clever",32,"gram",111,7.04,0,10.24,0,1.47,"2020-07-25",2020-07-25
"Dinkelbrötchen","",60,"gram",136,2.04,0,22.8,0,6,"2020-07-25",2020-07-25
"Fitline Frischkäse 0,2% Fett","Exquisa",20,"gram",12,0.04,0,0.7,0,2,"2020-07-25",2020-07-25
"Putenfarmerschinken","Billa",50,"gram",50,1,0,3.2,0,7,"2020-07-25",2020-07-25
"Cocktailtomaten","",100,"gram",21,0.3,0,3.5,0,1,"2020-07-25",2020-07-25
"Rote Paprika, frisch","",150,"gram",65,0.75,0,9.6,0,1.95,"2020-07-25",2020-07-25
"Tzatziki","Greco",70,"gram",92,7.07,0,3.15,0,3.78,"2020-07-25",2020-07-25
"Salatgurke (ohne Schale), frisch","",590,"gram",71,0.94,0,12.74,0,3.48,"2020-07-25",2020-07-25
"Kokosöl","Alnatura",10,"liter",83,9.2,0,0.05,0,0.05,"2020-07-25",2020-07-25
"Champions, braun","",100,"gram",15,0.2,0,0.5,0,2.7,"2020-07-25",2020-07-25
"Bolognese Sauce","Eigene Herstellung",150,"gram",207,14.7,0,5.4,0,13.05,"2020-07-25",2020-07-25
"Zuchini","Gemüse",300,"gram",51,0.9,0,9.3,0,3.6,"2020-07-25",2020-07-25
"Mozzarella gerieben","Milfina (Hofer)",50,"gram",146,11.5,0,0.5,0,10,"2020-07-25",2020-07-25
"Marmelade Erdbeere kalorienreduziert","Darbo",40,"gram",32,0,0,9.6,0,0.2,"2020-07-25",2020-07-25
"Fastenbutter","NÖM",20,"gram",78,8,0,0.6,0,0.8,"2020-07-25",2020-07-25
"Dinkelbrötchen","",120,"gram",271,4.08,0,45.6,0,12,"2020-07-25",2020-07-25
"Mini Bourbon Vanille Eis","Clever",32,"gram",111,7.04,0,10.24,0,1.47,"2020-07-24",2020-07-24
"Mini Bourbon Vanille Eis","Clever",32,"gram",111,7.04,0,10.24,0,1.47,"2020-07-24",2020-07-24
"Heidelbeeren (Blaubeeren), frisch","",125,"gram",58,0.75,0,7.56,0,0.75,"2020-07-24",2020-07-24
"Fitline Frischkäse 0,2% Fett","Exquisa",20,"gram",12,0.04,0,0.7,0,2,"2020-07-24",2020-07-24
"Putenfarmerschinken","Billa",50,"gram",50,1,0,3.2,0,7,"2020-07-24",2020-07-24
"Dinkelbrötchen","",60,"gram",136,2.04,0,22.8,0,6,"2020-07-24",2020-07-24
"Rote Paprika, frisch","",150,"gram",65,0.75,0,9.6,0,1.95,"2020-07-24",2020-07-24
"Salatgurke (ohne Schale), frisch","",590,"gram",71,0.94,0,12.74,0,3.48,"2020-07-24",2020-07-24
"Tzatziki","Greco",70,"gram",92,7.07,0,3.15,0,3.78,"2020-07-24",2020-07-24
"Zarte Mischung","Iglo",150,"gram",99,0.75,0,16.5,0,4.35,"2020-07-24",2020-07-24
"Hühnerfilet","Landgut",100,"gram",101,1,0,0,0,23,"2020-07-24",2020-07-24
"Jasminreis gekocht","Selbstgemacht",117,"gram",130,0.22,0,29.04,0,2.75,"2020-07-24",2020-07-24
"Kokosöl","Alnatura",10,"liter",83,9.2,0,0.05,0,0.05,"2020-07-24",2020-07-24
"Curry Sauce fruchtig exotisch","Merkur Immer Gut",13,"gram",43,3.77,0,1.95,0,0.17,"2020-07-24",2020-07-24
"Apfel (mit Schale), frisch","",130,"gram",85,0.06,0,18.66,0,0.44,"2020-07-24",2020-07-24
"Banane","Obst",300,"gram",297,0,0,45,0,0,"2020-07-24",2020-07-24
"Marille","",50,"gram",17,0.14,0,1.95,0,0.25,"2020-07-23",2020-07-23
"Mini Bourbon Vanille Eis","Clever",32,"gram",111,7.04,0,10.24,0,1.47,"2020-07-23",2020-07-23
"Dinkelbrötchen","",60,"gram",136,2.04,0,22.8,0,6,"2020-07-23",2020-07-23
"Tzatziki","Greco",70,"gram",92,7.07,0,3.15,0,3.78,"2020-07-23",2020-07-23
"Fitline Frischkäse 0,2% Fett","Exquisa",20,"gram",12,0.04,0,0.7,0,2,"2020-07-23",2020-07-23
"Salatgurke (ohne Schale), frisch","",590,"gram",71,0.94,0,12.74,0,3.48,"2020-07-23",2020-07-23
"Rote Paprika, frisch","",150,"gram",65,0.75,0,9.6,0,1.95,"2020-07-23",2020-07-23
"Cocktailtomaten","",100,"gram",21,0.3,0,3.5,0,1,"2020-07-23",2020-07-23
"Putenfarmerschinken","Billa",60,"gram",60,1.2,0,3.84,0,8.4,"2020-07-23",2020-07-23
"Spiegelei","Selbstgemacht",60,"gram",116,8.82,0,0.56,0,8.16,"2020-07-23",2020-07-23
"Mozzarella Mini","Aldi",50,"gram",79,4.25,0,0.5,0,9.5,"2020-07-23",2020-07-23
"Ja! Bio Hausbrot","Ja Natürlich",50,"gram",112,0.45,0,22.5,0,2.75,"2020-07-23",2020-07-23
"Zwiebel, frisch","",85,"gram",26,0.21,0,4.18,0,1,"2020-07-23",2020-07-23
"Kokosöl","Alnatura",10,"liter",83,9.2,0,0.05,0,0.05,"2020-07-23",2020-07-23
